UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Tool wear [min],Machine failure,Tool wear failure,Head dissipation failure,Power failure,Overstrain failure,Random failure
7002,L54181,L,300.5,310.5,39.54743986657038,199.0,False,False,False,False,False,False
7254,L54433,L,300.3,310.5,39.01281840626232,217.0,False,False,False,False,False,False
2427,M17286,M,298.9,308.2,37.04051835490427,30.0,True,False,False,True,False,False
230,L47409,L,298.3,308.5,39.21734310225516,173.0,False,False,False,False,False,False
8108,H37521,H,300.3,311.9,37.282703764614496,194.0,False,False,False,False,False,False
9011,L56190,L,297.2,307.9,37.96050579220461,195.0,False,False,False,False,False,False
7860,M22719,M,300.5,311.9,37.01351104664349,20.0,False,False,False,False,False,False
4915,M19774,M,303.5,312.3,39.14077158156185,32.0,False,False,False,False,False,False
6813,L53992,L,300.9,310.6,36.74234614174768,131.0,False,False,False,False,False,False
1430,M16289,M,298.9,310.0,38.15756805667783,15.0,False,False,False,False,False,False
8712,L55891,L,297.1,308.5,41.6293165929973,108.0,False,False,False,False,False,False
3335,M18194,M,301.6,310.8,39.344631145812,143.0,False,False,False,False,False,False
4444,L51623,L,302.5,310.3,37.48332962798263,152.0,False,False,False,False,False,False
822,L48001,L,296.7,307.6,38.39270764090493,148.0,False,False,False,False,False,False
3728,L50907,L,302.3,311.2,42.26109321823088,81.0,False,False,False,False,False,False
2417,L49596,L,299.0,308.4,39.63584236521283,5.0,False,False,False,False,False,False
3875,L51054,L,302.6,311.7,35.41186241925155,19.0,False,False,False,False,False,False
2897,M17756,M,300.7,309.5,40.4103947023535,90.0,False,False,False,False,False,False
5725,L52904,L,302.3,311.8,37.8549864614954,108.0,False,False,False,False,False,False
3502,H32915,H,301.9,310.1,35.93048844644336,137.0,False,False,False,False,False,False
1355,L48534,L,300.1,310.1,36.52396473549935,42.0,False,False,False,False,False,False
1238,M16097,M,297.1,308.4,38.7556447501522,181.0,False,False,False,False,False,False
3958,L51137,L,302.2,311.4,38.8587184554509,33.0,False,False,False,False,False,False
5494,L52673,L,302.8,312.4,37.094473981982816,8.0,False,False,False,False,False,False
7547,H36960,H,300.2,311.5,38.13135192987524,88.0,False,False,False,False,False,False
2073,L49252,L,299.6,309.5,39.6232255123179,189.0,False,False,False,False,False,True
8592,L55771,L,297.4,307.9,40.07492981902776,176.0,False,False,False,False,False,False
9181,L56360,L,300.1,309.1,38.82009788756334,13.0,False,False,False,False,False,False
3247,L50426,L,301.0,309.7,38.31448812133603,141.0,False,False,False,False,False,False
1036,L48215,L,296.4,307.4,37.45664160065608,70.0,False,False,False,False,False,False
9496,H38909,H,299.3,310.0,37.05401462729781,221.0,False,False,False,False,False,False
5141,M20000,M,304.3,313.6,39.81205847478876,202.0,False,False,False,False,False,False
2082,M16941,M,299.4,310.1,38.535697735995385,209.0,False,False,False,False,False,False
1587,M16446,M,298.3,308.4,38.54867053479276,196.0,False,False,False,False,False,False
9493,L56672,L,299.1,309.9,39.82461550347976,215.0,False,False,False,False,False,False
3816,L50995,L,302.2,310.7,42.05948168962618,91.0,False,False,False,False,False,False
7469,L54648,L,300.3,311.6,39.496835316263,107.0,False,False,False,False,False,False
3422,M18281,M,301.5,310.5,40.14971979976946,148.0,False,False,False,False,False,False
8103,L55282,L,300.3,311.8,37.589892258425,182.0,False,False,False,False,False,False
9591,M24450,M,299.2,310.4,36.40054944640259,34.0,False,False,False,False,False,False
610,L47789,L,298.1,309.9,40.36087214122113,45.0,False,False,False,False,False,False
8998,M23857,M,297.1,307.9,40.11234224026316,166.0,False,False,False,False,False,False
5768,M20627,M,301.6,311.2,37.61648574760805,82.0,False,False,False,False,False,False
2907,L50086,L,300.6,309.3,37.53664875824692,115.0,False,False,False,False,False,False
3435,M18294,M,301.5,310.1,37.57658845611187,184.0,False,False,False,False,False,False
1523,H30936,H,298.2,309.0,39.52214569073901,36.0,False,False,False,False,False,False
7588,L54767,L,300.4,311.1,37.48332962798263,193.0,False,False,False,False,False,False
1020,L48199,L,296.3,307.3,37.38983819167984,31.0,False,False,False,False,False,False
7996,L55175,L,301.0,312.2,42.14261501141095,138.0,False,False,False,False,False,False
8166,L55345,L,299.6,311.0,39.395431207184416,108.0,False,False,False,False,False,False
1324,L48503,L,300.1,310.1,36.89173349139343,192.0,False,False,False,False,False,False
9863,M24722,M,298.8,310.1,37.93415347678132,81.0,False,False,False,False,False,False
4170,L51349,L,302.1,310.5,39.48417404479927,108.0,False,False,False,False,False,False
683,H30096,H,297.8,309.0,37.54996671103717,23.0,False,False,False,False,False,False
5589,M20448,M,302.5,311.8,39.57271787481876,54.0,False,False,False,False,False,False
2786,L49965,L,300.2,309.5,38.66522985836241,49.0,False,False,False,False,False,False
3126,L50305,L,300.1,310.1,41.15823125451335,44.0,False,False,False,False,False,False
9727,L56906,L,298.8,309.8,39.45883931389772,139.0,False,False,False,False,False,False
4192,L51371,L,302.4,311.0,36.29049462324811,179.0,False,False,False,False,False,False
6474,H35887,H,300.4,309.5,39.33192087859428,131.0,False,False,False,False,False,False
4508,L51687,L,302.4,310.1,41.340053217188775,100.0,False,False,False,False,False,False
8323,L55502,L,298.7,309.6,36.932370625238775,106.0,False,False,False,False,False,False
9555,M24414,M,299.3,310.1,37.94733192202055,146.0,False,False,False,False,False,False
1815,L48994,L,298.1,307.7,40.62019202317981,138.0,False,False,False,False,False,False
7353,M22212,M,299.7,310.1,37.94733192202055,30.0,False,False,False,False,False,False
4090,M18949,M,301.9,310.5,39.87480407475377,130.0,False,False,False,False,False,False
2195,M17054,M,299.6,308.9,39.59797974644666,77.0,False,False,False,False,False,False
7436,L54615,L,299.9,311.3,38.78143885933064,20.0,False,False,False,False,False,False
9517,L56696,L,300.1,310.1,36.61966684720111,51.0,False,False,False,False,False,False
405,L47584,L,297.3,308.6,36.013886210738214,184.0,False,False,False,False,False,False
8218,L55397,L,300.1,310.6,39.71145930332956,44.0,False,False,False,False,False,False
9290,L56469,L,298.2,308.9,36.9729630946723,85.0,False,False,False,False,False,False
9736,L56915,L,300.1,310.1,38.0,161.0,False,False,False,False,False,False
5229,M20088,M,303.9,313.1,36.64696440361739,14.0,False,False,False,False,False,False
2700,L49879,L,299.9,309.4,36.91882988394946,57.0,False,False,False,False,False,False
3197,L50376,L,300.1,309.1,38.58756276314948,7.0,False,False,False,False,False,False
9889,M24748,M,298.8,309.6,39.68626966596886,149.0,False,False,False,False,False,False
8177,L55356,L,299.8,311.2,39.54743986657038,172.0,False,False,False,False,False,False
1955,L49134,L,297.9,307.8,38.19685850956856,85.0,False,False,False,False,False,False
2116,L49295,L,300.1,309.0,37.46998799039039,86.0,False,False,False,False,False,False
1710,L48889,L,298.2,307.8,41.82104733265297,66.0,False,False,False,False,False,False
3668,L50847,L,302.3,311.6,40.80441152620633,139.0,False,False,False,False,False,False
630,L47809,L,298.3,310.1,39.02563260217571,99.0,False,False,False,False,False,False
2983,L50162,L,300.5,309.5,42.36744032862972,117.0,False,False,False,False,False,False
8162,H37575,H,299.6,311.0,41.400483088968905,128.0,False,False,False,False,False,False
2524,L49703,L,300.1,308.7,40.43513323831146,47.0,False,False,False,False,False,False
1139,L48318,L,296.9,310.1,37.881393849751625,139.0,False,False,False,False,False,False
1267,L48446,L,298.0,309.6,40.4103947023535,41.0,False,False,False,False,False,False
8373,M23232,M,298.8,310.1,38.05259518088089,31.0,False,False,False,False,False,False
5719,L52898,L,300.1,312.0,40.26164427839479,169.0,False,False,False,False,False,False
9954,L57133,L,298.1,307.8,39.56008088970496,119.0,False,False,False,False,False,False
7513,M22372,M,300.5,311.8,40.44749683231337,2.0,False,False,False,False,False,False
1019,L48198,L,296.3,307.2,35.93048844644336,29.0,False,False,False,False,False,False
9704,L56883,L,298.9,310.0,37.70941526992961,78.0,False,False,False,False,False,False
3069,H32482,H,300.0,310.1,40.27406113120453,103.0,False,False,False,False,False,False
4525,M19384,M,302.5,310.5,39.07684736515984,136.0,False,False,False,False,False,False
9246,L56425,L,298.3,308.9,41.32795663954365,170.0,False,False,False,False,False,False
9584,L56763,L,299.3,310.5,35.79106033634656,15.0,False,False,False,False,False,False
7126,L54305,L,300.7,310.1,35.510561809129406,98.0,False,False,False,False,False,False
6296,H35709,H,301.1,310.6,42.21374183841087,93.0,False,False,False,False,False,False
8684,L55863,L,297.2,310.1,38.03945320322047,188.0,False,False,False,False,False,False
6676,L53855,L,301.5,310.6,39.736632972611055,108.0,False,False,False,False,False,False
4271,L51450,L,302.6,310.9,36.4828726939094,154.0,True,False,True,False,False,False
6343,M21202,M,300.3,309.8,38.0,3.0,False,False,False,False,False,False
3597,L50776,L,300.1,310.5,36.7967389859482,169.0,False,False,False,False,False,False
7989,L55168,L,301.1,312.3,38.54867053479276,122.0,False,False,False,False,False,False
4632,L51811,L,303.0,311.2,37.1887079635741,198.0,False,False,False,False,False,False
5103,M19962,M,304.1,313.5,39.83716857408418,108.0,False,False,False,False,False,False
4460,L51639,L,302.6,310.4,41.7492514902962,191.0,False,False,False,False,False,False
276,L47455,L,298.0,308.0,37.429934544425805,65.0,False,False,False,False,False,False
8225,L55404,L,299.1,310.5,38.67815921162743,60.0,False,False,False,False,False,False
8869,L56048,L,297.9,309.0,38.15756805667783,52.0,False,False,False,False,False,False
5496,H34909,H,302.9,312.5,36.837480912787726,12.0,False,False,False,False,False,True
5137,L52316,L,304.2,313.4,41.65333119931706,192.0,False,False,False,False,False,False
44,H29457,H,300.1,309.2,37.04051835490427,120.0,False,False,False,False,False,False
382,L47561,L,297.5,308.5,39.319206502675,129.0,False,False,False,False,False,False
3341,M18200,M,301.5,310.8,38.1051177665153,157.0,False,False,False,False,False,False
1150,L48329,L,297.2,308.1,38.02630668366309,164.0,False,False,False,False,False,False
6789,M21648,M,301.1,310.6,37.54996671103717,73.0,False,False,False,False,False,False
4948,L52127,L,303.7,310.1,37.3496987939662,123.0,False,False,False,False,False,False
3649,M18508,M,302.2,310.1,37.98683982644516,90.0,False,False,False,False,False,False
4477,L51656,L,302.6,310.4,37.61648574760805,12.0,False,False,False,False,False,False
4332,M19191,M,301.6,309.9,41.78516483155236,83.0,False,False,False,False,False,False
5918,L53097,L,300.6,310.2,36.61966684720111,21.0,False,False,False,False,False,False
8176,M23035,M,299.9,311.3,38.01315561749642,169.0,False,False,False,False,False,False
1072,L48251,L,296.9,307.8,37.74917217635375,163.0,False,False,False,False,False,False
3407,L50586,L,301.2,310.4,38.34057902536163,113.0,False,False,False,False,False,False
9188,L56367,L,297.9,309.0,37.134889255254286,28.0,False,False,False,False,False,False
6403,M21262,M,300.1,309.6,39.7994974842648,165.0,False,False,False,False,False,False
5969,L53148,L,300.4,310.8,36.71511950137164,108.0,False,False,False,False,False,False
8644,L55823,L,297.5,308.5,38.05259518088089,83.0,False,False,False,False,False,False
7839,L55018,L,300.2,310.1,37.04051835490427,195.0,False,False,False,False,False,False
2400,M17259,M,299.2,310.1,39.92492955535426,160.0,False,False,False,False,False,False
7631,L54810,L,300.5,311.6,39.16631205513228,90.0,False,False,False,False,False,False
244,L47423,L,298.0,308.2,37.97367509209505,204.0,False,False,False,False,False,False
2826,L50005,L,300.3,309.4,38.34057902536163,148.0,False,False,False,False,False,False
297,L47476,L,298.0,308.5,37.3496987939662,122.0,False,False,False,False,False,False
4040,L51219,L,301.9,310.8,39.585350825778974,9.0,False,False,False,False,False,False
2500,M17359,M,299.1,308.9,36.40054944640259,220.0,False,False,False,False,False,False
5760,L52939,L,301.8,311.3,39.382737335030434,61.0,False,False,False,False,False,False
1527,L48706,L,298.1,309.0,42.2729227756965,47.0,False,False,False,False,False,False
2975,M17834,M,300.6,309.4,39.0,90.0,False,False,False,False,False,False
9057,L56236,L,297.3,308.3,37.81534080237808,95.0,False,False,False,False,False,False
9852,M24711,M,298.5,309.3,41.96427051671457,49.0,False,False,False,False,False,False
9015,M23874,M,297.2,308.1,36.60601043544625,207.0,True,False,False,False,True,False
5895,L53074,L,301.2,310.9,39.96248240537617,164.0,False,False,False,False,False,False
4385,L51564,L,301.8,309.6,37.98683982644516,231.0,False,False,False,False,False,False
1272,H30685,H,298.0,309.4,38.60051813123757,53.0,False,False,False,False,False,False
2118,H31531,H,299.4,308.9,41.97618372363071,91.0,False,False,False,False,False,False
4568,M19427,M,302.8,310.8,38.09199390948182,32.0,False,False,False,False,False,False
4996,L52175,L,303.6,312.6,39.242833740697165,21.0,False,False,False,False,False,False
2844,L50023,L,300.3,309.2,39.14077158156185,194.0,False,False,False,False,False,False
4019,M18878,M,302.0,310.8,42.22558466143482,190.0,False,False,False,False,False,False
7600,L54779,L,300.5,310.1,41.94043395102154,13.0,False,False,False,False,False,False
776,L47955,L,296.7,307.8,38.11823710509184,33.0,False,False,False,False,False,False
9031,M23890,M,297.5,308.4,37.45664160065608,25.0,False,False,False,False,False,False
2078,L49257,L,299.4,309.4,41.24318125460256,199.0,False,False,False,False,False,False
5913,M20772,M,300.7,310.3,40.7308237088326,6.0,False,False,False,False,False,False
8892,M23751,M,297.7,308.9,41.0,116.0,False,False,False,False,False,False
5454,L52633,L,303.0,312.6,38.09199390948182,125.0,False,False,False,False,False,False
1882,L49061,L,298.0,307.6,39.344631145812,111.0,False,False,False,False,False,False
3904,H33317,H,302.2,311.1,38.41874542459709,96.0,False,False,False,False,False,False
3385,L50564,L,301.3,310.1,37.76241517699841,54.0,False,False,False,False,False,False
754,L47933,L,296.8,308.0,39.191835884530846,217.0,False,False,False,False,False,False
3244,L50423,L,301.0,309.6,41.52107898405339,133.0,False,False,False,False,False,False
2436,L49615,L,298.9,308.2,41.060930335295616,53.0,False,False,False,False,False,False
8952,L56131,L,297.3,308.1,41.98809355043403,54.0,False,False,False,False,False,False
7892,L55071,L,300.8,312.5,38.948684188300895,107.0,False,False,False,False,False,False
4624,L51803,L,303.0,311.1,39.05124837953327,179.0,False,False,False,False,False,False
2350,M17209,M,299.3,308.5,37.22902093797257,30.0,False,False,False,False,False,False
3940,L51119,L,302.5,311.6,37.416573867739416,196.0,False,False,False,False,False,False
4230,M19089,M,302.2,310.8,37.52332607858744,49.0,False,False,False,False,False,False
9438,M24297,M,298.1,308.7,39.07684736515984,56.0,False,False,False,False,False,False
9394,H38807,H,297.7,308.2,38.58756276314948,151.0,False,False,False,False,False,False
168,H29581,H,298.4,308.3,38.18376618407357,108.0,False,False,False,False,False,False
4670,M19529,M,303.3,311.5,37.05401462729781,60.0,True,False,True,False,False,False
3684,M18543,M,302.0,311.2,39.4715087119811,179.0,False,False,False,False,False,False
166,L47345,L,298.5,308.4,41.6293165929973,8.0,False,False,False,False,False,False
4137,L51316,L,301.7,310.1,38.56163896931768,36.0,False,False,False,False,False,False
972,L48151,L,295.9,306.6,39.45883931389772,113.0,False,False,False,False,False,False
5587,M20446,M,302.4,311.8,39.45883931389772,49.0,False,False,False,False,False,False
2324,M17183,M,299.2,308.7,37.429934544425805,198.0,False,False,False,False,False,False
2499,L49678,L,299.1,308.9,38.30143600441112,218.0,False,False,False,False,False,False
4291,L51470,L,301.8,310.0,40.52159917870962,201.0,False,False,False,False,False,False
2471,L49650,L,298.9,308.5,38.30143600441112,136.0,False,False,False,False,False,False
1983,M16842,M,298.0,307.7,38.56163896931768,160.0,False,False,False,False,False,False
2012,L49191,L,298.7,308.5,40.19950248448356,34.0,False,False,False,False,False,False
4115,L51294,L,302.0,310.6,36.85105154537656,194.0,False,False,False,False,False,False
6354,M21213,M,300.1,309.6,38.61346915261564,29.0,False,False,False,False,False,False
9576,M24435,M,299.6,310.8,40.0374824383352,202.0,False,False,False,False,False,False
4809,L51988,L,303.5,312.3,37.46998799039039,193.0,False,False,False,False,False,False
286,L47465,L,298.2,308.3,39.59797974644666,92.0,False,False,False,False,False,False
9492,M24351,M,299.0,309.7,38.58756276314948,212.0,False,False,False,False,False,False
8036,L55215,L,300.7,311.7,43.70354676682432,13.0,False,False,False,False,False,False
5381,L52560,L,302.8,312.3,38.65229618017538,198.0,False,False,False,False,False,False
8799,L55978,L,297.3,308.4,38.3275357934736,65.0,False,False,False,False,False,False
6195,L53374,L,300.9,310.8,39.63584236521283,51.0,False,False,False,False,False,False
1735,M16594,M,298.5,310.1,38.74274125562104,127.0,False,False,False,False,False,False
1370,M16229,M,298.7,310.3,38.48376280978771,83.0,False,False,False,False,False,False
9026,L56205,L,297.5,308.4,37.94733192202055,108.0,False,False,False,False,False,False
5736,L52915,L,302.4,311.8,40.90232267243512,108.0,False,False,False,False,False,False
7494,L54673,L,300.1,311.7,38.05259518088089,173.0,False,False,False,False,False,False
2258,L49437,L,299.1,308.3,43.49712634186309,34.0,False,False,False,False,False,False
9909,L57088,L,298.6,309.0,38.15756805667783,0.0,False,False,False,False,False,False
2479,M17338,M,298.9,308.5,38.15756805667783,156.0,False,False,False,False,False,False
7151,L54330,L,300.2,309.8,37.429934544425805,163.0,False,False,False,False,False,False
2527,L49706,L,298.8,308.6,38.74274125562104,55.0,False,False,False,False,False,False
1986,L49165,L,298.1,307.7,39.20459156782532,169.0,False,False,False,False,False,False
1295,L48474,L,298.8,309.9,38.54867053479276,126.0,False,False,False,False,False,False
3136,L50315,L,300.4,309.8,36.6333181680284,68.0,False,False,False,False,False,False
9419,L56598,L,298.0,310.1,37.84177585684901,11.0,False,False,False,False,False,False
7805,M22664,M,299.9,311.4,38.47076812334269,108.0,False,False,False,False,False,False
261,M15120,M,298.2,310.1,39.01281840626232,22.0,False,False,False,False,False,False
5739,L52918,L,302.3,311.7,35.79106033634656,0.0,False,False,False,False,False,False
5929,M20788,M,300.2,310.1,39.370039370059054,45.0,False,False,False,False,False,False
9551,M24410,M,299.5,311.0,38.09199390948182,136.0,False,False,False,False,False,False
1226,H30639,H,297.1,308.3,38.62641583165593,141.0,False,False,False,False,False,False
7278,L54457,L,300.1,310.1,38.40572873934304,108.0,False,False,False,False,False,False
4485,M19344,M,302.6,310.4,38.09199390948182,35.0,False,False,False,False,False,False
4220,L51399,L,301.9,310.7,41.43669871020132,27.0,False,False,False,False,False,False
6572,M21431,M,301.3,310.6,37.12142238654117,173.0,False,False,False,False,False,False
4675,L51854,L,303.4,311.5,37.603191353926334,71.0,False,False,False,False,False,False
8826,M23685,M,297.3,308.8,39.344631145812,140.0,False,False,False,False,False,False
4663,H34076,H,303.3,311.2,40.08740450565489,34.0,False,False,False,False,False,False
731,M15590,M,297.3,308.6,38.35361782153021,157.0,False,False,False,False,False,False
8074,L55253,L,300.1,312.0,39.4715087119811,113.0,False,False,False,False,False,False
8692,L55871,L,297.1,308.5,39.43348830626071,0.0,False,False,False,False,False,False
4381,L51560,L,301.9,309.6,37.54996671103717,223.0,False,False,False,False,False,False
4713,L51892,L,303.4,311.8,39.54743986657038,171.0,False,False,False,False,False,False
1578,L48757,L,300.1,308.4,38.52272056851645,172.0,False,False,False,False,False,False
6902,L54081,L,301.0,311.7,39.33192087859428,152.0,False,False,False,False,False,False
3630,L50809,L,302.1,311.3,37.61648574760805,43.0,False,False,False,False,False,False
6308,L53487,L,301.0,310.3,40.2119385257662,108.0,False,False,False,False,False,False
2058,L49237,L,299.5,309.3,38.98717737923585,149.0,False,False,False,False,False,False
4318,M19177,M,301.5,310.0,37.64306044943742,49.0,False,False,False,False,False,False
5683,H35096,H,302.3,311.6,37.96050579220461,74.0,False,False,False,False,False,False
7530,L54709,L,300.1,311.4,38.30143600441112,45.0,False,False,False,False,False,False
1979,L49158,L,298.0,307.7,37.97367509209505,148.0,False,False,False,False,False,False
694,L47873,L,300.1,309.1,38.43175770115127,60.0,False,False,False,False,False,False
1399,L48578,L,300.1,310.1,38.36665218650175,157.0,False,False,False,False,False,False
7375,L54554,L,299.5,310.0,37.134889255254286,85.0,False,False,False,False,False,False
1560,L48739,L,298.2,308.3,38.18376618407357,132.0,False,False,False,False,False,False
2572,M17431,M,299.5,309.2,38.69108424430621,169.0,False,False,False,False,False,False
6071,L53250,L,300.1,310.9,40.18706259482024,183.0,False,False,False,False,False,False
7320,L54499,L,299.8,310.2,40.66939881532551,159.0,False,False,False,False,False,False
2050,M16909,M,299.3,310.1,39.82461550347976,129.0,False,False,False,False,False,False
5612,M20471,M,303.0,312.3,40.91454509095757,109.0,False,False,False,False,False,False
821,L48000,L,296.7,310.1,38.93584466786357,146.0,False,False,False,False,False,False
3012,M17871,M,300.2,309.5,37.86819245752297,189.0,False,False,False,False,False,False
3636,M18495,M,302.1,311.2,40.19950248448356,57.0,False,False,False,False,False,False
6882,L54061,L,301.0,311.4,39.66106403010388,103.0,False,False,False,False,False,False
7295,L54474,L,300.1,310.6,42.532340636273474,97.0,False,False,False,False,False,False
9101,L56280,L,300.1,308.2,38.02630668366309,7.0,False,False,False,False,False,False
2489,L49668,L,298.9,310.1,36.823905279043935,185.0,False,False,False,False,False,False
6306,M21165,M,301.1,310.5,40.0374824383352,121.0,False,False,False,False,False,False
5226,M20085,M,304.0,310.1,37.90778284204973,7.0,False,False,False,False,False,False
6921,M21780,M,301.2,311.6,37.72267222772003,199.0,False,False,False,False,False,False
1734,L48913,L,298.4,308.0,38.92300091205713,125.0,False,False,False,False,False,False
4346,M19205,M,301.8,309.8,39.319206502675,121.0,False,False,False,False,False,False
9934,L57113,L,298.3,308.3,39.96248240537617,69.0,False,False,False,False,False,False
6088,M20947,M,300.9,310.8,39.98749804626441,7.0,False,False,False,False,False,False
5766,L52945,L,301.7,311.3,41.32795663954365,77.0,False,False,False,False,False,False
6555,M21414,M,301.4,310.7,40.48456495999432,108.0,False,False,False,False,False,False
5559,L52738,L,302.5,311.9,39.408120990476064,187.0,False,False,False,False,False,False
5948,M20807,M,300.7,310.8,38.27531841800928,92.0,False,False,False,False,False,False
2483,L49662,L,300.1,310.1,38.78143885933064,165.0,False,False,False,False,False,False
8899,L56078,L,297.4,308.6,39.14077158156185,136.0,False,False,False,False,False,False
5989,H35402,H,300.7,310.8,36.0,204.0,False,False,False,False,False,False
7275,M22134,M,300.1,310.3,38.44476557348217,45.0,False,False,False,False,False,False
7633,L54812,L,300.5,311.6,41.7612260356422,94.0,False,False,False,False,False,False
6852,M21711,M,301.0,311.2,37.33630940518894,16.0,False,False,False,False,False,False
1443,M16302,M,298.8,310.0,38.54867053479276,55.0,False,False,False,False,False,False
448,M15307,M,300.1,308.7,37.094473981982816,74.0,False,False,False,False,False,False
1605,L48784,L,297.8,307.8,38.1051177665153,21.0,False,False,False,False,False,False
5604,L52783,L,302.9,312.2,36.60601043544625,108.0,False,False,False,False,False,False
6590,M21449,M,300.1,310.6,39.408120990476064,0.0,False,False,False,False,False,False
8896,H38309,H,297.4,308.6,38.22302970723278,126.0,False,False,False,False,False,False
9336,L56515,L,298.4,308.9,38.74274125562104,203.0,False,False,False,False,False,False
2133,L49312,L,299.4,309.0,40.74309757492672,139.0,False,False,False,False,False,False
5285,M20144,M,303.8,310.1,41.617304093369626,147.0,False,False,False,False,False,False
2072,M16931,M,299.7,309.6,36.23534186398688,186.0,False,False,False,False,False,False
6586,M21445,M,301.5,310.5,40.0,205.0,False,False,False,False,False,False
3011,L50190,L,300.3,309.6,39.20459156782532,187.0,False,False,False,False,False,False
1684,M16543,M,297.9,307.4,37.45664160065608,0.0,False,False,False,False,False,False
1858,L49037,L,300.1,307.4,40.53393639902249,55.0,False,False,False,False,False,False
5064,H34477,H,304.0,312.9,38.66522985836241,0.0,False,False,False,False,False,False
6005,L53184,L,300.5,310.4,41.96427051671457,12.0,False,False,False,False,False,False
3221,M18080,M,300.7,309.6,39.05124837953327,71.0,False,False,False,False,False,False
1623,H31036,H,297.7,307.6,39.21734310225516,63.0,False,False,False,False,False,False
3973,L51152,L,302.3,311.4,38.87158345115362,75.0,False,False,False,False,False,False
350,L47529,L,297.6,308.3,39.93745109543172,41.0,False,False,False,False,False,False
9376,H38789,H,297.7,308.4,35.888716889852724,91.0,False,False,False,False,False,False
6135,L53314,L,301.0,311.0,39.761790704142086,127.0,False,False,False,False,False,False
1759,L48938,L,298.1,307.4,40.09987531152685,193.0,False,False,False,False,False,False
1494,L48673,L,298.0,308.8,38.67815921162743,179.0,False,False,False,False,False,False
5313,L52492,L,303.6,312.9,43.2781700167648,7.0,False,False,False,False,False,False
9127,L56306,L,297.4,308.5,38.43175770115127,74.0,False,False,False,False,False,False
5387,L52566,L,302.9,312.2,38.3275357934736,214.0,False,False,False,False,False,False
9016,L56195,L,297.2,308.1,37.82856063875548,210.0,True,False,False,False,False,False
9201,M24060,M,297.9,308.8,40.024992192379,59.0,False,False,False,False,False,False
6268,L53447,L,300.8,310.1,39.6232255123179,23.0,False,False,False,False,False,False
4214,L51393,L,302.1,310.7,38.27531841800928,13.0,False,False,False,False,False,False
6132,H35545,H,301.0,311.0,40.49691346263317,118.0,False,False,False,False,False,False
591,L47770,L,297.5,309.4,38.948684188300895,233.0,False,False,False,False,False,False
1051,L48230,L,296.6,310.1,40.87786687193939,108.0,False,False,False,False,False,False
8567,M23426,M,297.9,308.7,41.84495190581536,111.0,False,False,False,False,False,False
8935,L56114,L,297.3,308.2,40.01249804748511,9.0,False,False,False,False,False,False
167,H29580,H,300.1,308.2,40.14971979976946,10.0,False,False,False,False,False,False
7035,H36448,H,300.6,310.6,42.77849927241488,78.0,False,False,False,False,False,False
3905,H33318,H,302.2,310.1,37.76241517699841,101.0,False,False,False,False,False,False
5482,L52661,L,300.1,312.0,42.20189569201838,196.0,False,False,False,False,False,False
9370,M24229,M,297.7,308.3,39.33192087859428,74.0,False,False,False,False,False,False
1031,L48210,L,296.3,307.4,41.95235392680606,56.0,False,False,False,False,False,False
2914,L50093,L,300.7,309.6,39.25557285278104,131.0,False,False,False,False,False,False
9111,M23970,M,297.6,308.6,37.26929030716845,34.0,False,False,False,False,False,False
7576,L54755,L,300.4,311.2,38.35361782153021,164.0,False,False,False,False,False,False
9933,L57112,L,298.3,308.2,40.77989700820736,67.0,False,False,False,False,False,False
7446,L54625,L,300.2,311.7,39.408120990476064,108.0,False,False,False,False,False,False
9827,L57006,L,298.4,309.2,36.6742416417845,196.0,False,False,False,False,False,False
189,L47368,L,298.3,308.5,40.07492981902776,108.0,False,False,False,False,False,False
6733,L53912,L,301.7,311.0,38.768543949960254,134.0,False,False,False,False,False,False
6787,L53966,L,301.2,310.6,37.53664875824692,66.0,False,False,False,False,False,False
7061,H36474,H,300.6,310.4,38.45776904605882,150.0,False,False,False,False,False,False
494,L47673,L,297.5,309.3,38.34057902536163,197.0,False,False,False,False,False,False
2115,H31528,H,299.4,309.1,37.05401462729781,81.0,False,False,False,False,False,False
736,L47915,L,296.9,308.4,39.45883931389772,173.0,False,False,False,False,False,False
4501,L51680,L,302.6,310.4,40.47221268969612,84.0,False,False,False,False,False,False
8315,L55494,L,298.8,309.9,41.701318923986086,83.0,False,False,False,False,False,False
8272,L55451,L,299.1,310.7,36.180105030251084,188.0,False,False,False,False,False,False
1887,L49066,L,300.1,307.6,38.768543949960254,124.0,False,False,False,False,False,False
8715,M23574,M,297.2,308.6,38.0,56.0,False,False,False,False,False,False
926,H30339,H,295.6,306.1,40.28647415696737,210.0,False,False,False,False,False,False
9255,L56434,L,298.3,309.1,40.19950248448356,195.0,False,False,False,False,False,False
6180,M21039,M,301.1,310.9,37.36308338453881,12.0,False,False,False,False,False,False
9148,L56327,L,297.7,308.7,41.08527716834828,125.0,False,False,False,False,False,False
1175,M16034,M,297.1,308.1,36.76955262170047,0.0,False,False,False,False,False,False
549,L47728,L,297.4,309.3,36.49657518178932,115.0,False,False,False,False,False,False
7639,L54818,L,300.5,311.5,40.75536774462967,110.0,False,False,False,False,False,False
3230,L50409,L,300.6,310.1,37.97367509209505,96.0,False,False,False,False,False,False
8895,M23754,M,297.5,308.7,39.319206502675,108.0,False,False,False,False,False,False
