UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Tool wear failure,Head dissipation failure,Power failure,Overstrain failure,Random failure
3365,L50544,L,301.4,310.5,40.4103947023535,39.5,0.0,False,False,False,False,False,False
5898,M20757,M,301.0,310.1,38.948684188300895,40.2,171.0,False,False,False,False,False,False
4175,L51354,L,302.3,310.7,38.71692136521188,37.8,137.0,False,False,False,False,False,False
3311,L50490,L,301.3,310.4,36.68787265568828,46.7,90.0,False,False,False,False,False,False
3398,L50577,L,301.4,310.6,40.59556626036888,30.7,90.0,False,False,False,False,False,False
2361,H31774,H,300.1,310.1,37.255872020394314,53.2,59.0,False,False,False,False,False,False
9366,M24225,M,298.0,308.6,35.41186241925155,55.8,65.0,False,False,False,False,False,False
4643,L51822,L,303.2,311.4,35.185224171518364,54.6,226.0,True,False,True,False,True,False
6768,L53947,L,301.3,310.9,38.84584919911006,41.7,16.0,False,False,False,False,False,False
6395,M21254,M,300.1,309.7,37.52332607858744,44.0,144.0,False,False,False,False,False,False
1524,L48703,L,298.3,309.0,38.97435053981015,36.9,41.0,False,False,False,False,False,False
9594,L56773,L,299.1,310.1,36.76955262170047,52.8,41.0,False,False,False,False,False,False
9357,L56536,L,298.3,308.9,35.63705936241092,52.7,44.0,False,False,False,False,False,False
122,L47301,L,298.9,308.7,39.4715087119811,41.2,110.0,False,False,False,False,False,False
9285,L56464,L,298.2,310.1,41.02438299353203,31.7,74.0,False,False,False,False,False,False
8506,L55685,L,298.4,309.7,39.11521443121589,38.6,161.0,False,False,False,False,False,False
4479,L51658,L,302.5,310.2,38.43175770115127,41.6,108.0,False,False,False,False,False,False
5343,M20202,M,303.5,312.8,37.080992435478315,45.7,89.0,False,False,False,False,False,False
3493,H32906,H,301.9,310.1,36.55133376499413,63.6,111.0,False,False,False,False,False,False
5893,L53072,L,301.4,311.1,38.36665218650175,44.5,159.0,False,False,False,False,False,False
9352,L56531,L,298.3,308.8,40.55859958134649,30.4,33.0,False,False,False,False,False,False
1903,L49082,L,298.0,307.6,41.15823125451335,29.1,169.0,False,False,False,False,False,False
9547,M24406,M,299.7,311.2,39.496835316262995,43.9,126.0,False,False,False,False,False,False
4901,L52080,L,303.6,312.4,37.255872020394314,41.9,221.0,False,False,False,False,False,False
4400,L51579,L,302.3,310.1,40.65710270051225,29.7,34.0,False,False,False,False,False,False
294,H29707,H,298.1,308.5,37.30951621235526,44.8,108.0,False,False,False,False,False,False
9587,L56766,L,299.4,310.6,36.71511950137164,54.5,22.0,False,False,False,False,False,False
4719,L51898,L,303.3,311.6,36.565010597564445,56.8,187.0,True,False,True,False,False,False
4333,M19192,M,301.7,309.9,38.1051177665153,41.5,86.0,False,False,False,False,False,False
9529,M24388,M,299.1,310.3,35.11409973215888,59.0,81.0,False,False,False,False,False,False
3934,L51113,L,302.6,311.6,39.698866482558415,34.7,182.0,False,False,False,False,False,False
4034,L51213,L,302.1,310.8,42.09513035969837,27.1,108.0,False,False,False,False,False,False
8569,L55748,L,300.1,308.6,41.12177038990418,29.6,116.0,False,False,False,False,False,False
6715,L53894,L,301.3,310.6,37.94733192202055,53.8,90.0,False,False,False,False,False,False
6900,L54079,L,300.9,311.6,40.87786687193939,33.5,148.0,False,False,False,False,False,False
158,H29571,H,298.4,308.2,38.44476557348217,43.5,206.0,False,False,False,False,False,False
2947,M17806,M,300.7,309.5,40.27406113120453,30.5,14.0,False,False,False,False,False,False
6910,L54089,L,300.8,311.2,37.094473981982816,48.1,172.0,False,False,False,False,False,False
5599,L52778,L,302.8,312.1,37.960505792204614,52.1,79.0,False,False,False,False,False,False
2301,L49480,L,299.3,310.1,37.027017163147235,50.5,136.0,False,False,False,False,False,False
700,H30113,H,297.5,308.7,37.62977544445356,39.2,74.0,False,False,False,False,False,False
6566,L53745,L,301.4,310.6,39.370039370059054,36.8,159.0,False,False,False,False,False,False
2355,L49534,L,299.3,308.6,37.8549864614954,37.7,42.0,False,False,False,False,False,False
1164,L48343,L,296.9,307.9,36.9729630946723,47.1,204.0,False,False,False,False,False,False
1331,L48510,L,298.9,310.1,41.182520563948,30.2,214.0,False,False,False,False,False,False
303,H29716,H,297.8,308.4,38.88444419044716,35.1,138.0,False,False,False,False,False,False
8374,M23233,M,298.7,309.7,36.90528417449187,50.5,34.0,False,False,False,False,False,False
8051,L55230,L,300.7,312.0,37.429934544425805,51.1,50.0,False,False,False,False,False,False
4546,L51725,L,300.1,310.5,38.24918299781056,43.0,189.0,False,False,False,False,False,False
9040,M23899,M,297.3,308.3,36.61966684720111,51.9,51.0,False,False,False,False,False,False
1220,M16079,M,300.1,308.1,36.837480912787726,41.8,127.0,False,False,False,False,False,False
4533,H33946,H,302.5,310.1,37.70941526992961,41.9,156.0,False,False,False,False,False,False
7081,L54260,L,300.7,310.4,39.28103868280471,47.3,203.0,False,False,False,False,False,False
4204,M19063,M,302.3,310.9,39.4715087119811,31.9,207.0,False,False,False,False,False,False
6340,L53519,L,300.1,310.0,38.09199390948182,48.6,208.0,False,False,False,False,False,False
7305,L54484,L,300.1,310.5,37.33630940518894,44.3,121.0,False,False,False,False,False,False
4044,M18903,M,302.0,310.8,38.01315561749642,46.3,17.0,False,False,False,False,False,False
8839,L56018,L,300.1,309.0,36.3318042491699,54.7,179.0,False,False,False,False,False,False
1423,L48602,L,298.7,309.8,39.11521443121589,35.5,0.0,False,False,False,False,False,False
8385,L55564,L,298.8,309.7,38.07886552931954,43.1,63.0,False,False,False,False,False,False
3828,M18687,M,302.4,310.9,38.3275357934736,41.6,124.0,False,False,False,False,False,False
7692,M22551,M,300.5,311.5,37.013511046643494,56.1,7.0,False,False,False,False,False,False
6326,L53505,L,300.7,310.1,41.48493702538308,32.3,170.0,False,False,False,False,False,False
9969,L57148,L,298.4,308.0,40.06245124802026,32.4,154.0,False,False,False,False,False,False
7663,M22522,M,300.5,311.6,40.718546143004666,30.4,170.0,False,False,False,False,False,False
7621,L54800,L,300.5,311.5,40.63249930782009,36.9,65.0,False,False,False,False,False,False
8577,L55756,L,297.6,308.3,39.02563260217571,39.5,137.0,False,False,False,False,False,False
1016,L48195,L,296.2,307.2,36.823905279043935,43.6,22.0,False,False,False,False,False,False
1429,L48608,L,298.8,309.9,39.59797974644666,33.7,13.0,False,False,False,False,False,False
6502,M21361,M,300.9,310.0,40.0,36.0,204.0,False,False,False,False,False,False
4340,L51519,L,301.7,309.9,39.03844259188627,46.6,104.0,False,False,False,False,False,False
9253,M24112,M,298.1,309.0,39.153543900903784,36.1,189.0,False,False,False,False,False,False
6232,M21091,M,301.3,311.0,38.66522985836241,40.8,148.0,False,False,False,False,False,False
3629,L50808,L,302.2,311.4,40.11234224026316,32.1,41.0,False,False,False,False,False,False
717,H30130,H,297.4,308.6,37.68288736283355,45.8,120.0,False,False,False,False,False,False
3484,H32897,H,301.9,310.8,38.144462245521304,42.7,85.0,False,False,False,False,False,False
6261,L53440,L,301.1,310.7,37.89459064299283,45.3,8.0,False,False,False,False,False,False
3526,L50705,L,301.8,310.9,40.11234224026316,31.7,202.0,False,False,False,False,False,False
9625,H39038,H,299.0,310.1,39.433488306260706,38.6,118.0,False,False,False,False,False,False
4706,L51885,L,303.6,311.8,40.17461885320133,33.2,155.0,False,False,False,False,False,False
108,M14967,M,298.8,308.8,38.691084244306204,46.8,72.0,False,False,False,False,False,False
3324,L50503,L,301.5,310.5,39.8622628559895,36.7,118.0,False,False,False,False,False,False
3618,L50797,L,301.8,311.0,39.102429592034305,41.6,12.0,False,False,False,False,False,False
7700,M22559,M,300.7,311.5,37.960505792204614,40.6,33.0,False,False,False,False,False,False
9996,M24855,M,300.1,308.4,40.049968789001575,29.5,108.0,False,False,False,False,False,False
5506,L52685,L,302.8,312.2,41.78516483155236,27.4,44.0,False,False,False,False,False,False
1190,M16049,M,297.2,308.3,42.35563716909474,27.5,38.0,False,False,False,False,False,False
3977,H33390,H,302.3,311.4,37.04051835490427,46.0,86.0,False,False,False,False,False,False
9033,L56212,L,297.4,308.3,41.50903516103452,28.8,33.0,False,False,False,False,False,False
240,L47419,L,300.1,308.2,40.13726448077895,30.6,195.0,False,False,False,False,False,False
6623,L53802,L,301.7,310.7,38.63935817272331,51.1,87.0,False,False,False,False,False,False
9115,L56294,L,297.6,308.7,38.41874542459709,39.0,108.0,False,False,False,False,False,False
6421,L53600,L,300.3,309.9,38.961519477556315,36.4,0.0,False,False,False,False,False,False
6371,L53550,L,300.1,309.6,36.345563690772494,46.9,75.0,False,False,False,False,False,False
6089,L53268,L,300.9,310.8,38.41874542459709,39.0,10.0,False,False,False,False,False,False
1222,M16081,M,300.1,308.3,37.403208418530085,46.4,132.0,False,False,False,False,False,True
2074,L49253,L,299.6,309.4,40.95119045888654,31.1,191.0,False,False,False,False,False,False
6454,L53633,L,300.1,310.2,42.50882261366456,24.2,108.0,False,False,False,False,False,False
2272,L49451,L,299.2,308.5,42.67317658670374,26.1,69.0,False,False,False,False,False,False
7397,L54576,L,299.7,310.1,40.19950248448356,35.1,142.0,False,False,False,False,False,False
7653,L54832,L,300.3,311.4,36.68787265568828,51.1,147.0,False,False,False,False,False,False
8560,L55739,L,298.3,310.1,38.97435053981015,40.0,96.0,False,False,False,False,False,False
6196,L53375,L,300.9,310.8,41.58124577258358,30.2,53.0,False,False,False,False,False,False
1685,L48864,L,297.8,310.1,37.92097045171708,44.5,3.0,False,False,False,False,False,False
2002,L49181,L,300.1,308.2,40.049968789001575,34.9,11.0,False,False,False,False,False,False
2153,M17012,M,299.3,308.8,40.59556626036888,28.4,188.0,False,False,False,False,False,False
9292,L56471,L,298.2,309.0,36.78314831549904,57.8,89.0,False,False,False,False,False,False
779,L47958,L,296.7,308.0,39.74921382870358,32.2,108.0,False,False,False,False,False,False
8452,L55631,L,298.5,310.0,37.881393849751625,42.5,25.0,False,False,False,False,False,False
4849,H34262,H,303.5,310.1,37.376463182061514,52.9,80.0,False,False,False,False,False,False
5585,L52764,L,302.4,311.9,39.72404813208241,29.9,44.0,False,False,False,False,False,False
8002,L55181,L,300.8,312.0,37.067505985701274,50.2,154.0,False,False,False,False,False,False
7381,L54560,L,299.6,310.2,41.7492514902962,24.8,108.0,False,False,False,False,False,False
5125,M19984,M,304.2,310.1,39.45883931389772,37.3,164.0,False,False,False,False,False,False
1913,M16772,M,298.0,307.7,40.26164427839479,34.9,194.0,False,False,False,False,False,False
1153,L48332,L,297.1,307.9,38.82009788756334,38.3,170.0,False,False,False,False,False,False
5307,H34720,H,304.0,313.2,40.149719799769464,31.7,206.0,False,False,False,False,False,False
799,M15658,M,296.9,307.8,42.7551166528639,24.6,91.0,False,False,False,False,False,False
979,M15838,M,296.2,306.8,39.06404996924922,42.3,129.0,False,False,False,False,False,False
7701,M22560,M,300.7,311.6,36.71511950137164,62.5,36.0,False,False,False,False,False,False
5463,L52642,L,302.9,312.3,43.46262762420146,22.8,148.0,False,False,False,False,False,False
1180,L48359,L,297.3,308.4,37.960505792204614,43.4,14.0,False,False,False,False,False,False
5842,M20701,M,301.3,311.1,40.963398296528084,30.7,34.0,False,False,False,False,False,False
8202,M23061,M,299.3,310.1,42.731721238442994,25.1,2.0,False,False,False,False,False,False
5830,M20689,M,301.2,310.1,39.67366884975475,34.3,4.0,False,False,False,False,False,False
3329,L50508,L,301.6,310.6,37.656340767525464,43.9,129.0,False,False,False,False,False,False
8161,M23020,M,299.7,311.1,40.22437072223753,30.3,125.0,False,False,False,False,False,False
4261,H33674,H,302.7,311.1,37.656340767525464,43.4,130.0,False,False,False,False,False,False
7916,H37329,H,300.8,312.1,39.07684736515984,35.1,164.0,False,False,False,False,False,False
217,L47396,L,298.3,308.6,38.71692136521188,38.3,142.0,False,False,False,False,False,False
7757,L54936,L,300.5,311.8,36.98648401781386,57.9,191.0,True,False,False,False,True,False
6728,L53907,L,301.5,310.8,42.24926034855522,25.5,120.0,False,False,False,False,False,False
7459,M22318,M,300.1,311.6,37.8549864614954,51.4,76.0,False,False,False,False,False,False
6949,L54128,L,300.7,311.2,38.17066936798463,51.4,61.0,False,False,False,False,False,False
5773,L52952,L,301.6,311.3,41.30375285612676,29.9,93.0,False,False,False,False,False,False
3555,L50734,L,301.9,310.8,39.05124837953327,43.2,62.0,False,False,False,False,False,False
3234,H32647,H,300.8,309.4,38.39270764090493,40.7,104.0,False,False,False,False,False,False
1332,H30745,H,298.9,310.2,42.08325082500163,26.8,216.0,False,False,False,False,False,False
4183,L51362,L,302.4,310.7,36.90528417449187,54.8,155.0,True,False,True,False,False,False
5851,L53030,L,301.3,311.1,39.496835316262995,35.3,55.0,False,False,False,False,False,False
2211,L49390,L,299.7,309.2,37.429934544425805,54.1,118.0,False,False,False,False,False,False
5195,M20054,M,303.9,313.1,40.84115571332428,34.4,137.0,False,False,False,False,False,False
2364,L49543,L,299.3,310.1,38.8587184554509,45.4,72.0,False,False,False,False,False,False
868,H30281,H,295.9,306.5,39.92492955535426,33.2,55.0,False,False,False,False,False,False
2950,M17809,M,300.1,309.5,38.34057902536163,48.7,21.0,False,False,False,False,False,False
2222,L49401,L,300.1,309.0,37.04051835490427,60.4,149.0,False,False,False,False,False,False
7734,L54913,L,300.6,312.0,38.48376280978771,40.9,132.0,False,False,False,False,False,False
93,M14952,M,298.9,308.9,41.557189510360296,27.1,37.0,False,False,False,False,False,False
2138,L49317,L,300.1,308.9,40.28647415696737,31.1,152.0,False,False,False,False,False,False
8580,M23439,M,300.1,308.1,40.24922359499622,31.2,143.0,False,False,False,False,False,False
8855,M23714,M,297.7,309.0,37.8549864614954,41.8,16.0,False,False,False,False,False,False
497,M15356,M,297.5,309.2,39.11521443121589,40.0,206.0,False,False,False,False,False,False
356,L47535,L,297.6,308.3,40.28647415696737,36.9,61.0,False,False,False,False,False,False
6118,L53297,L,300.1,311.0,39.72404813208241,44.4,86.0,False,False,False,False,False,False
2275,L49454,L,299.3,310.1,38.98717737923585,33.7,76.0,False,False,False,False,False,False
4977,L52156,L,303.7,310.1,36.864617182333525,56.8,194.0,True,False,False,False,True,False
8772,L55951,L,297.5,308.6,39.191835884530846,39.0,202.0,False,False,False,False,False,False
9024,L56203,L,297.4,308.3,41.30375285612676,30.9,9.0,False,False,False,False,False,False
7282,L54461,L,300.0,310.2,40.92676385936225,29.7,64.0,False,False,False,False,False,False
6080,M20939,M,300.8,310.7,37.027017163147235,44.7,205.0,False,False,False,False,False,False
8997,L56176,L,300.1,307.9,39.242833740697165,37.1,164.0,False,False,False,False,False,False
5432,L52611,L,302.8,312.5,38.23610858861032,43.4,68.0,False,False,False,False,False,False
8958,L56137,L,297.4,308.1,36.71511950137164,53.7,68.0,False,False,False,False,False,False
9017,L56196,L,297.3,308.2,37.36308338453881,52.7,212.0,True,False,False,False,True,False
1918,M16777,M,298.1,307.9,38.24918299781056,47.3,206.0,False,False,False,False,False,False
3913,L51092,L,302.4,311.4,38.40572873934304,40.4,126.0,False,False,False,False,False,False
8518,M23377,M,298.3,309.6,38.3275357934736,54.8,108.0,False,False,False,False,False,False
7170,L54349,L,300.3,310.2,38.62641583165593,52.3,2.0,False,False,False,False,False,False
6378,L53557,L,300.1,309.6,39.25557285278104,37.0,96.0,False,False,False,False,False,False
3806,M18665,M,302.4,311.0,39.74921382870358,36.5,64.0,False,False,False,False,False,False
8264,H37677,H,299.2,310.6,41.27953488110059,30.6,108.0,False,False,False,False,False,False
7632,L54811,L,300.5,311.6,38.0,49.3,92.0,False,False,False,False,False,False
8521,M23380,M,298.3,309.5,39.28103868280471,49.9,199.0,False,False,False,False,False,False
7960,L55139,L,301.0,312.1,39.81205847478876,32.3,50.0,False,False,False,False,False,False
9308,L56487,L,300.1,309.1,37.3496987939662,49.8,133.0,False,False,False,False,False,False
8079,L55258,L,300.3,311.7,39.63584236521283,31.2,123.0,False,False,False,False,False,False
8021,H37434,H,300.9,312.0,41.47288270665544,27.9,202.0,False,False,False,False,False,False
4453,M19312,M,302.5,310.3,38.03945320322047,39.2,172.0,False,False,False,False,False,False
993,L48172,L,296.1,307.1,40.63249930782009,35.7,167.0,False,False,False,False,False,False
5926,M20785,M,300.2,310.1,40.23679907746142,31.3,38.0,False,False,False,False,False,False
827,L48006,L,300.1,307.2,38.48376280978771,38.2,108.0,False,False,False,False,False,False
8421,L55600,L,298.9,310.4,39.319206502675,37.7,159.0,False,False,False,False,False,False
7364,L54543,L,299.5,310.0,37.57658845611187,48.9,56.0,False,False,False,False,False,False
5552,H34965,H,302.4,311.9,36.959437225152655,47.3,162.0,False,False,False,False,False,False
7686,L54865,L,300.8,311.7,37.376463182061514,43.5,227.0,False,False,False,False,False,False
1844,L49023,L,297.6,307.1,38.67815921162743,39.2,12.0,False,False,False,False,False,False
4829,L52008,L,303.5,311.9,38.92300091205713,39.2,24.0,False,False,False,False,False,False
6303,L53482,L,301.2,310.6,37.907782842049734,51.2,112.0,False,False,False,False,False,False
9924,M24783,M,298.5,308.7,40.18706259482024,33.3,41.0,False,False,False,False,False,False
3857,M18716,M,302.4,311.2,36.46916505762094,58.6,201.0,False,False,False,False,False,False
9365,L56544,L,297.9,308.5,41.02438299353203,28.5,63.0,False,False,False,False,False,False
704,H30117,H,297.7,308.9,38.45776904605882,40.9,108.0,False,False,False,False,False,False
224,L47403,L,298.4,308.6,39.61060464067672,34.4,160.0,False,False,False,False,False,False
3610,M18469,M,301.7,310.9,40.54626986542659,32.5,201.0,False,False,False,False,False,False
9942,L57121,L,298.4,308.1,37.3496987939662,44.0,92.0,False,False,False,False,False,False
725,L47904,L,297.5,308.9,37.282703764614496,44.6,140.0,False,False,False,False,False,False
6162,L53341,L,301.0,310.9,38.45776904605882,44.3,194.0,False,False,False,False,False,False
1942,L49121,L,298.1,307.9,37.749172176353746,58.2,57.0,False,False,False,False,False,False
5554,L52733,L,302.5,311.9,36.138621999185304,59.7,172.0,False,False,False,False,False,True
2797,L49976,L,300.2,309.5,39.230090491866065,35.3,80.0,False,False,False,False,False,False
391,L47570,L,300.1,308.7,38.2099463490856,46.7,150.0,False,False,False,False,False,False
5775,L52954,L,301.5,311.1,40.024992192379,34.3,100.0,False,False,False,False,False,False
4625,M19484,M,303.0,311.1,37.78888725538237,39.8,181.0,False,False,False,False,False,False
5762,L52941,L,301.9,311.2,37.0,49.8,66.0,False,False,False,False,False,False
9708,L56887,L,299.0,310.1,41.2189276910499,32.9,87.0,False,False,False,False,False,False
5878,L53057,L,301.5,311.1,38.18376618407357,41.4,123.0,False,False,False,False,False,False
4822,L52001,L,303.5,311.9,37.48332962798263,45.6,10.0,False,False,False,False,False,False
7542,M22401,M,300.3,311.5,39.08964057138413,40.9,76.0,False,False,False,False,False,False
2432,M17291,M,298.9,310.1,37.5632799419859,51.3,43.0,False,False,False,False,False,False
6621,M21480,M,301.6,310.7,42.320207938997655,23.8,81.0,False,False,False,False,False,False
2396,M17255,M,299.2,308.5,41.737273509418415,28.9,150.0,False,False,False,False,False,False
32,L47211,L,299.0,309.4,42.40283009422838,25.5,89.0,False,False,False,False,False,False
1925,L49104,L,297.9,307.7,36.78314831549904,50.7,13.0,False,False,False,False,False,False
1341,L48520,L,298.6,310.2,39.61060464067672,36.3,10.0,False,False,False,False,False,False
8282,H37695,H,298.9,310.6,38.97435053981015,38.8,213.0,False,False,False,False,False,False
6822,M21681,M,300.8,310.6,39.30648801406709,37.5,155.0,False,False,False,False,False,False
626,L47805,L,300.1,310.1,39.30648801406709,36.3,90.0,False,False,False,False,False,False
3415,L50594,L,301.3,310.3,39.433488306260706,41.2,131.0,False,False,False,False,False,False
9142,L56321,L,300.1,308.5,39.96248240537617,36.4,112.0,False,False,False,False,False,False
1650,H31063,H,298.0,310.1,38.49675310984031,37.8,132.0,False,False,False,False,False,False
4378,M19237,M,301.8,309.6,37.89459064299283,49.0,214.0,False,False,False,False,False,False
408,M15267,M,297.4,308.5,40.0,42.1,190.0,False,False,False,False,False,False
3340,L50519,L,301.6,310.9,38.62641583165593,45.2,155.0,False,False,False,False,False,False
1259,L48438,L,297.5,308.9,37.77565353504821,50.4,17.0,False,False,False,False,False,False
2289,M17148,M,299.4,308.6,39.25557285278104,39.1,109.0,False,False,False,False,False,False
4844,L52023,L,303.3,311.8,42.91852746774987,24.5,67.0,False,False,False,False,False,False
6139,M20998,M,300.8,310.1,38.1051177665153,43.0,139.0,False,False,False,False,False,False
7853,L55032,L,300.3,311.7,38.92300091205713,37.5,108.0,False,False,False,False,False,False
313,L47492,L,297.9,308.6,38.31448812133603,36.0,168.0,False,False,False,False,False,False
6172,L53351,L,300.8,310.6,37.62977544445356,42.2,225.0,False,False,False,False,False,False
575,M15434,M,297.9,310.0,37.93415347678132,41.7,185.0,False,False,False,False,False,False
9094,M23953,M,297.3,308.1,41.340053217188775,30.6,196.0,False,False,False,False,False,False
2468,M17327,M,298.9,308.6,39.67366884975475,33.5,128.0,False,False,False,False,False,False
9879,L57058,L,298.7,309.7,35.958309192730404,59.1,125.0,False,False,False,False,False,False
986,L48165,L,300.1,307.2,41.80908992073375,25.3,144.0,False,False,False,False,False,False
5951,L53130,L,300.7,310.8,41.09744517606904,28.9,100.0,False,False,False,False,False,False
6906,M21765,M,301.0,311.5,39.370039370059054,34.9,162.0,False,False,False,False,False,False
3710,L50889,L,302.2,311.4,41.88078318274385,26.9,33.0,False,False,False,False,False,False
1784,H31197,H,298.3,308.0,39.408120990476064,41.0,52.0,False,False,False,False,False,False
3146,M18005,M,300.5,310.0,37.61648574760805,43.5,98.0,False,False,False,False,False,False
3659,M18518,M,302.2,310.1,38.06573262134856,44.5,113.0,False,False,False,False,False,False
4415,L51594,L,302.7,310.5,38.98717737923585,39.3,73.0,False,False,False,False,False,False
2566,L49745,L,299.4,309.1,36.11094017053558,50.5,153.0,False,False,False,False,False,False
818,L47997,L,296.8,307.6,36.98648401781386,52.0,140.0,False,False,False,False,False,False
4100,L51279,L,302.0,310.4,38.262252939417984,47.2,159.0,False,False,False,False,False,False
1547,L48726,L,298.4,308.9,37.296112397943034,48.4,100.0,False,False,False,False,False,False
3089,M17948,M,300.0,309.1,40.29888335921977,30.8,155.0,False,False,False,False,False,False
2389,M17248,M,299.2,308.5,39.06404996924922,37.3,135.0,False,False,False,False,False,False
2525,M17384,M,298.8,310.1,38.02630668366309,45.5,108.0,False,False,False,False,False,False
5140,M19999,M,304.4,310.1,38.8587184554509,38.9,199.0,False,False,False,False,False,False
1659,H31072,H,298.1,308.0,39.6232255123179,35.3,159.0,False,False,False,False,False,False
9564,M24423,M,299.8,311.1,41.98809355043403,25.5,108.0,False,False,False,False,False,False
8820,H38233,H,297.4,308.7,36.72873534441391,48.9,120.0,False,False,False,False,False,False
6220,H35633,H,301.1,310.6,37.5099986670221,43.9,108.0,False,False,False,False,False,False
228,L47407,L,298.3,308.5,39.230090491866065,36.1,168.0,False,False,False,False,False,False
9681,L56860,L,299.1,310.1,43.520110293977886,24.2,22.0,False,False,False,False,False,False
2107,L49286,L,299.4,309.1,40.55859958134649,28.6,57.0,False,False,False,False,False,False
9908,M24767,M,298.6,309.1,38.561638969317684,43.2,206.0,False,False,False,False,False,False
8575,L55754,L,297.6,308.3,37.73592452822641,53.9,132.0,False,False,False,False,False,False
7250,L54429,L,299.9,310.0,37.44329045369811,44.7,204.0,False,False,False,False,False,False
9917,M24776,M,298.5,308.8,39.408120990476064,34.9,18.0,False,False,False,False,False,False
33,L47212,L,299.0,309.4,37.66961640367472,48.3,91.0,False,False,False,False,False,False
1928,H31341,H,298.0,307.8,36.24913792078372,47.8,19.0,False,False,False,False,False,False
2655,L49834,L,299.9,309.5,39.585350825778974,35.5,171.0,False,False,False,False,False,False
2531,L49710,L,298.9,308.7,37.92097045171708,51.7,64.0,False,False,False,False,False,False
6740,L53919,L,301.7,311.2,38.49675310984031,43.6,154.0,False,False,False,False,False,False
3619,L50798,L,301.9,311.1,38.05259518088089,46.3,14.0,False,False,False,False,False,False
7098,M21957,M,300.6,310.1,35.11409973215888,52.3,23.0,False,False,False,False,False,False
1284,L48463,L,298.3,309.4,36.823905279043935,45.4,96.0,False,False,False,False,False,False
6054,L53233,L,300.8,310.1,41.80908992073375,29.9,140.0,False,False,False,False,False,False
4142,H33555,H,300.1,310.1,38.23610858861032,38.3,49.0,False,False,False,False,False,False
6207,M21066,M,300.8,310.6,40.85339643163099,28.4,79.0,False,False,False,False,False,False
4806,L51985,L,303.6,310.1,40.07492981902776,33.6,108.0,False,False,False,False,False,False
5385,M20244,M,302.9,312.4,37.69615364994153,46.0,206.0,False,False,False,False,False,False
281,M15140,M,298.1,308.1,38.157568056677825,43.7,108.0,False,False,False,False,False,False
1069,L48248,L,296.8,307.8,37.33630940518894,47.7,155.0,False,False,False,False,False,False
2356,M17215,M,299.3,310.1,36.124783736376884,60.6,44.0,False,False,False,False,False,False
1074,L48253,L,297.0,307.8,37.603191353926334,47.5,168.0,False,False,False,False,False,False
106,L47285,L,298.8,310.1,39.88734135035826,31.1,68.0,False,False,False,False,False,False
8114,L55293,L,300.4,311.7,38.19685850956856,45.6,3.0,False,False,False,False,False,False
9168,M24027,M,297.6,308.7,37.30951621235526,41.2,178.0,False,False,False,False,False,False
4513,M19372,M,302.5,310.3,37.5632799419859,49.5,110.0,False,False,False,False,False,False
6537,L53716,L,301.3,310.5,37.49666651850535,47.1,83.0,False,False,False,False,False,False
7197,H36610,H,300.1,310.1,37.76241517699841,42.7,64.0,False,False,False,False,False,False
8210,L55389,L,300.1,310.8,37.296112397943034,46.9,21.0,False,False,False,False,False,False
3714,L50893,L,300.1,311.5,39.56008088970496,35.6,41.0,False,False,False,False,False,False
5826,L53005,L,301.3,311.1,37.589892258425,42.0,221.0,False,False,False,False,False,False
30,L47209,L,300.1,309.4,41.14608122288197,30.1,84.0,False,False,False,False,False,False
2358,L49537,L,299.3,308.5,42.09513035969837,26.1,52.0,False,False,False,False,False,False
939,L48118,L,295.6,306.2,42.69660408041839,25.8,29.0,False,False,False,False,False,False
3155,L50334,L,300.4,309.7,39.16631205513228,42.5,127.0,False,False,False,False,False,False
8623,L55802,L,297.5,308.3,37.907782842049734,42.3,29.0,False,False,False,False,False,False
2839,L50018,L,300.1,309.3,38.44476557348217,39.5,180.0,False,False,False,False,False,False
7516,M22375,M,300.4,311.9,36.53765181289022,58.3,9.0,False,False,False,False,False,False
7160,L54339,L,300.1,310.0,38.87158345115362,41.7,186.0,False,False,False,False,False,False
7985,L55164,L,301.0,312.3,39.370039370059054,34.9,111.0,False,False,False,False,False,False
148,L47327,L,298.4,308.4,38.92300091205713,40.1,179.0,False,False,False,False,False,False
8761,M23620,M,297.4,308.7,37.30951621235526,46.4,174.0,False,False,False,False,False,False
7968,M22827,M,301.0,312.2,40.36087214122113,32.6,69.0,False,False,False,False,False,False
9070,M23929,M,297.2,308.2,40.963398296528084,28.1,133.0,False,False,False,False,False,False
7931,L55110,L,300.6,311.6,38.144462245521304,48.0,203.0,False,False,False,False,False,False
9947,L57126,L,298.3,307.9,38.7556447501522,42.0,103.0,False,False,False,False,False,False
9197,L56376,L,298.0,310.1,40.08740450565489,37.7,49.0,False,False,False,False,False,False
8327,H37740,H,298.6,309.5,39.02563260217571,34.2,119.0,False,False,False,False,False,False
2029,M16888,M,298.7,308.3,36.72873534441391,46.6,74.0,False,False,False,False,False,False
5716,H35129,H,302.2,311.9,39.96248240537617,35.8,160.0,False,False,False,False,False,False
3061,L50240,L,300.0,309.1,43.382023926967726,23.8,84.0,False,False,False,False,False,False
6472,L53651,L,300.4,309.6,39.02563260217571,38.5,124.0,False,False,False,False,False,False
8434,M23293,M,298.8,310.1,38.742741255621034,48.7,192.0,False,False,False,False,False,False
5377,H34790,H,302.8,312.3,36.55133376499413,57.5,108.0,False,False,False,False,False,False
